reward 19,reward 20,reward 16,reward 26,reward 14,reward 1,reward 25,reward 28,reward 29,reward 3,reward 5,reward 8,reward 10,reward 21,reward 11,StepNum,reward 9,reward 15,reward 18,reward 7,reward 0,reward 22,reward 6,reward 13,reward 2,reward 12,reward 24,reward 27,reward 17,reward 4,reward 23
279.26817898983035,277.60301558415813,280.8978939904488,263.4781242522644,283.478535496954,372.8227963768805,263.79582707359725,259.6816213675959,258.0363522945608,328.08735276848284,316.6597470253693,297.35196612032354,292.60730275135404,272.1316367703267,287.99133171915435,54000,295.1438042040718,283.240207612529,279.8587619853572,298.1284403022975,377.8944151890383,272.01979088045886,314.84223459141464,284.54933867992406,328.99151067189695,286.0343027073859,264.7703181376506,260.7457776255753,280.88525908689087,320.8373647747434,268.27812829626123
279.26817898983035,277.60301558415813,280.8978939904488,263.79582707359725,283.478535496954,372.8227963768805,264.7703181376506,260.7457776255753,259.6816213675959,328.08735276848284,316.6597470253693,297.35196612032354,292.60730275135404,272.1316367703267,287.99133171915435,55000,295.1438042040718,283.240207612529,279.8587619853572,298.1284403022975,377.8944151890383,272.01979088045886,314.84223459141464,284.54933867992406,328.99151067189695,286.0343027073859,268.27812829626123,263.4781242522644,280.88525908689087,320.8373647747434,270.22867324242833
279.26817898983035,277.60301558415813,280.8978939904488,264.7703181376506,283.478535496954,372.8227963768805,266.40216489802157,263.4781242522644,260.7457776255753,328.08735276848284,316.6597470253693,297.35196612032354,292.60730275135404,272.1316367703267,287.99133171915435,56000,295.1438042040718,283.240207612529,279.8587619853572,298.1284403022975,377.8944151890383,272.01979088045886,314.84223459141464,284.54933867992406,328.99151067189695,286.0343027073859,268.27812829626123,263.79582707359725,280.88525908689087,320.8373647747434,270.22867324242833
279.26817898983035,277.60301558415813,280.8978939904488,264.7703181376506,283.478535496954,372.8227963768805,266.40216489802157,263.4781242522644,260.7457776255753,328.08735276848284,316.6597470253693,297.35196612032354,292.60730275135404,272.1316367703267,287.99133171915435,57000,295.1438042040718,283.240207612529,279.8587619853572,298.1284403022975,377.8944151890383,272.01979088045886,314.84223459141464,284.54933867992406,328.99151067189695,286.0343027073859,268.27812829626123,263.79582707359725,280.88525908689087,320.8373647747434,270.22867324242833
279.26817898983035,277.60301558415813,280.8978939904488,264.7703181376506,283.478535496954,372.8227963768805,266.40216489802157,263.4781242522644,260.7457776255753,328.08735276848284,316.6597470253693,297.35196612032354,292.60730275135404,272.1316367703267,287.99133171915435,58000,295.1438042040718,283.240207612529,279.8587619853572,298.1284403022975,377.8944151890383,272.01979088045886,314.84223459141464,284.54933867992406,328.99151067189695,286.0343027073859,268.27812829626123,263.79582707359725,280.88525908689087,320.8373647747434,270.22867324242833
279.8587619853572,279.26817898983035,283.240207612529,266.40216489802157,284.54933867992406,372.8227963768805,268.27812829626123,263.79582707359725,263.4781242522644,328.78889775665795,320.8373647747434,298.1284403022975,295.1438042040718,277.60301558415813,292.60730275135404,59000,297.35196612032354,283.478535496954,280.88525908689087,314.84223459141464,377.8944151890383,272.1316367703267,316.6597470253693,286.0343027073859,328.99151067189695,287.99133171915435,270.22867324242833,264.7703181376506,280.8978939904488,328.08735276848284,272.01979088045886
279.8587619853572,279.26817898983035,283.240207612529,266.40216489802157,284.54933867992406,372.8227963768805,268.27812829626123,263.79582707359725,263.4781242522644,328.78889775665795,320.8373647747434,298.1284403022975,295.1438042040718,277.60301558415813,292.60730275135404,60000,297.35196612032354,283.478535496954,280.88525908689087,314.84223459141464,377.8944151890383,272.1316367703267,316.6597470253693,286.0343027073859,328.99151067189695,287.99133171915435,270.22867324242833,264.7703181376506,280.8978939904488,328.08735276848284,272.01979088045886
279.8587619853572,279.26817898983035,283.240207612529,266.40216489802157,284.54933867992406,372.8227963768805,268.27812829626123,263.79582707359725,263.4781242522644,328.78889775665795,320.8373647747434,298.1284403022975,295.1438042040718,277.60301558415813,292.60730275135404,61000,297.35196612032354,283.478535496954,280.88525908689087,314.84223459141464,377.8944151890383,272.1316367703267,316.6597470253693,286.0343027073859,328.99151067189695,287.99133171915435,270.22867324242833,264.7703181376506,280.8978939904488,328.08735276848284,272.01979088045886
279.8587619853572,279.26817898983035,283.240207612529,266.40216489802157,284.54933867992406,372.8227963768805,268.27812829626123,263.79582707359725,263.4781242522644,328.78889775665795,320.8373647747434,298.1284403022975,295.1438042040718,277.60301558415813,292.60730275135404,62000,297.35196612032354,283.478535496954,280.88525908689087,314.84223459141464,377.8944151890383,272.1316367703267,316.6597470253693,286.0343027073859,328.99151067189695,287.99133171915435,270.22867324242833,264.7703181376506,280.8978939904488,328.08735276848284,272.01979088045886
280.88525908689087,279.8587619853572,283.478535496954,268.27812829626123,286.0343027073859,372.8227963768805,270.22867324242833,264.7703181376506,263.79582707359725,328.78889775665795,320.8373647747434,298.1284403022975,295.6225268932261,279.26817898983035,295.1438042040718,63000,297.35196612032354,284.54933867992406,280.8978939904488,314.84223459141464,377.8944151890383,277.60301558415813,316.6597470253693,287.99133171915435,328.99151067189695,292.60730275135404,272.01979088045886,266.40216489802157,283.240207612529,328.08735276848284,272.1316367703267
280.8978939904488,280.88525908689087,284.54933867992406,270.22867324242833,287.99133171915435,372.8227963768805,272.01979088045886,266.40216489802157,264.7703181376506,328.78889775665795,320.8373647747434,298.1284403022975,295.6225268932261,279.8587619853572,295.1438042040718,64000,297.35196612032354,286.0343027073859,283.240207612529,314.84223459141464,377.8944151890383,279.26817898983035,316.6597470253693,291.8269983522434,328.99151067189695,292.60730275135404,272.1316367703267,268.27812829626123,283.478535496954,328.08735276848284,277.60301558415813
280.8978939904488,280.88525908689087,284.54933867992406,270.22867324242833,287.99133171915435,372.8227963768805,272.01979088045886,266.40216489802157,264.7703181376506,328.78889775665795,320.8373647747434,298.1284403022975,295.6225268932261,279.8587619853572,295.1438042040718,65000,297.35196612032354,286.0343027073859,283.240207612529,314.84223459141464,377.8944151890383,279.26817898983035,316.6597470253693,291.8269983522434,328.99151067189695,292.60730275135404,272.1316367703267,268.27812829626123,283.478535496954,328.08735276848284,277.60301558415813
283.240207612529,282.7912326331709,286.0343027073859,272.1316367703267,291.8269983522434,372.8227963768805,277.60301558415813,270.22867324242833,268.27812829626123,328.78889775665795,320.8373647747434,300.5408564964978,297.35196612032354,280.8978939904488,295.6225268932261,66000,298.1284403022975,287.99133171915435,283.478535496954,314.84223459141464,377.8944151890383,280.88525908689087,316.6597470253693,292.60730275135404,328.99151067189695,295.1438042040718,279.26817898983035,272.01979088045886,284.54933867992406,328.08735276848284,279.8587619853572
283.478535496954,283.240207612529,287.99133171915435,277.60301558415813,292.60730275135404,372.8227963768805,279.26817898983035,272.01979088045886,270.22867324242833,328.78889775665795,320.8373647747434,308.22466634205585,298.1284403022975,282.7912326331709,297.35196612032354,67000,300.5408564964978,291.8269983522434,284.54933867992406,314.84223459141464,377.8944151890383,280.8978939904488,316.6597470253693,295.1438042040718,328.99151067189695,295.6225268932261,279.8587619853572,272.1316367703267,286.0343027073859,328.08735276848284,280.88525908689087
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,277.60301558415813,272.1316367703267,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,68000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.26817898983035,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,277.60301558415813,272.1316367703267,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,69000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.26817898983035,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,277.60301558415813,272.1316367703267,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,70000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.26817898983035,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,277.60301558415813,272.1316367703267,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,71000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.26817898983035,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,277.60301558415813,272.1316367703267,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,72000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.26817898983035,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,279.26817898983035,277.60301558415813,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,73000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.32814757276617,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,279.26817898983035,277.60301558415813,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,74000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.32814757276617,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,279.26817898983035,277.60301558415813,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,75000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.32814757276617,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,279.26817898983035,277.60301558415813,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,76000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.32814757276617,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,279.26817898983035,277.60301558415813,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,77000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.32814757276617,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,279.26817898983035,277.60301558415813,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,78000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.32814757276617,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,279.8587619853572,295.1438042040718,372.8227963768805,280.88525908689087,279.26817898983035,277.60301558415813,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,79000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,280.8978939904488,279.32814757276617,287.99133171915435,328.08735276848284,282.7912326331709
286.0343027073859,284.54933867992406,291.8269983522434,280.88525908689087,295.1438042040718,372.8227963768805,280.8978939904488,279.32814757276617,279.26817898983035,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,80000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,282.7912326331709,279.8587619853572,287.99133171915435,328.08735276848284,283.0890528298363
286.0343027073859,284.54933867992406,291.8269983522434,280.88525908689087,295.1438042040718,372.8227963768805,280.8978939904488,279.32814757276617,279.26817898983035,328.78889775665795,320.8373647747434,308.22466634205585,298.7888133070221,283.478535496954,298.1284403022975,81000,300.5408564964978,292.60730275135404,286.55040412861274,314.84223459141464,377.8944151890383,283.240207612529,316.6597470253693,295.6225268932261,328.99151067189695,297.35196612032354,282.7912326331709,279.8587619853572,287.99133171915435,328.08735276848284,283.0890528298363
