reward 24,reward 22,reward 21,reward 18,reward 17,reward 10,reward 8,reward 7,reward 3,reward 13,reward 5,reward 29,reward 2,reward 19,reward 23,reward 26,reward 4,reward 14,reward 27,reward 16,reward 1,reward 28,reward 11,reward 12,reward 15,reward 25,StepNum,reward 20,reward 9,reward 6,reward 0
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,342000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,343000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,344000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,345000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,346000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,347000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,348000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,349000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,350000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,351000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,352000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,353000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,354000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,355000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,356000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,357000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,358000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,359000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,360000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,361000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,362000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.65562338637558,73.71431200486647,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59702498798113,316.9579096617545,73.99247725581851,73.70585423988001,73.64814729132173,281.73274130854105,74.86758148907633,73.6391584257575,74.52131673628728,324.7535221999883,73.59892417317343,127.42987854135274,75.11030457807418,74.69869762848242,73.64824729132174,363000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.70585423988001,73.71874957094694,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59892417317343,316.9579096617545,73.99247725581851,73.71431200486647,73.64824729132174,281.73274130854105,74.86758148907633,73.64814729132173,74.52131673628728,324.7535221999883,73.6391584257575,127.42987854135274,75.11030457807418,74.69869762848242,73.65562338637558,364000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.70585423988001,73.71874957094694,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59892417317343,316.9579096617545,73.99247725581851,73.71431200486647,73.64824729132174,281.73274130854105,74.86758148907633,73.64814729132173,74.52131673628728,324.7535221999883,73.6391584257575,127.42987854135274,75.11030457807418,74.69869762848242,73.65562338637558,365000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.70585423988001,73.71874957094694,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59892417317343,316.9579096617545,73.99247725581851,73.71431200486647,73.64824729132174,281.73274130854105,74.86758148907633,73.64814729132173,74.52131673628728,324.7535221999883,73.6391584257575,127.42987854135274,75.11030457807418,74.69869762848242,73.65562338637558,366000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
73.70585423988001,73.71874957094694,73.73564226783681,74.00717249702886,74.1778523433915,137.81212417462228,151.66746982426392,159.31238187826352,299.5231331566594,75.10251581165028,236.5969021129047,73.59892417317343,316.9579096617545,73.99247725581851,73.71431200486647,73.64824729132174,281.73274130854105,74.86758148907633,73.64814729132173,74.52131673628728,324.7535221999883,73.6391584257575,127.42987854135274,75.11030457807418,74.69869762848242,73.65562338637558,367000,73.9396933036208,147.3198390330506,180.63182487427474,344.33944095523896
