reward 22,reward 7,reward 2,reward 24,reward 1,reward 17,reward 3,reward 9,reward 26,StepNum,reward 25,reward 18,reward 28,reward 8,reward 15,reward 20,reward 6,reward 19,reward 14,reward 11,reward 4,reward 0,reward 21,reward 10,reward 23,reward 12,reward 27,reward 5,reward 29,reward 16,reward 13
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,987000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,988000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,989000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,990000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,991000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,992000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,993000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,994000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,995000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,996000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,997000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,998000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,999000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1000000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1001000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1002000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1003000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1004000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1005000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1006000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1007000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1008000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1009000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1010000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1011000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1012000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1013000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1014000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1015000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1016000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1017000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1018000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1019000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1020000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1021000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1022000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1023000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1024000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1025000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1026000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1027000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1028000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1029000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1030000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1031000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1032000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1033000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1034000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1035000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1036000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1037000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1038000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1039000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1040000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1041000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1042000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
355.95178626243154,398.49476447452435,441.3980236939136,355.6818527426006,446.0207764276793,369.8757552769142,435.3561975417414,387.8660168174041,349.3192679004593,1043000,351.1797483651803,367.182626596038,345.1416297386471,391.0749670427263,369.937273557891,366.19815694265316,401.9926776663359,366.82481712949766,371.00184415052337,380.2867603608944,413.3473771872668,447.3203149812548,363.5222480896834,382.887896122621,355.78960747448036,376.9217977302163,348.52907473628443,408.9181463711209,344.934771802424,369.8773628932794,373.1255629717947
