reward 27,reward 2,StepNum,reward 1,reward 11,reward 14,reward 10,reward 12,reward 6,reward 23,reward 13,reward 9,reward 29,reward 21,reward 26,reward 3,reward 7,reward 28,reward 0,reward 16,reward 4,reward 24,reward 18,reward 15,reward 25,reward 20,reward 19,reward 22,reward 17,reward 8,reward 5
295.77320498246604,347.9386215549627,633000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,634000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,635000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,636000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,637000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,638000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,639000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,640000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,641000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,642000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,643000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,644000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,645000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,646000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,647000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,648000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,649000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,650000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,651000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,652000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,653000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,654000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,655000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
295.77320498246604,347.9386215549627,656000,359.8640405546603,328.7555248114095,319.0930829475483,331.3556444288689,328.54444770205725,335.396697950973,299.3693606904103,327.10683401632605,332.1813594006932,294.57273088253305,300.83559144944275,298.65597373819804,342.21678061707837,335.26901236132795,295.5981498381689,366.5066092806689,318.01641356441297,341.30984615476393,299.17598850400225,308.6366242560349,318.49673504549764,299.01990065628127,305.85602977532125,306.1101834250345,299.98199883455766,316.49612025650276,334.1558695807252,335.8049277864794
